model,seed,task_mode,missing_indicators,class_id,bin,n,mean_predicted,observed_rate
hist_gradient_boosting,43,all_visits,False,1,8,104,0.8606138520728533,0.7019230769230769
hist_gradient_boosting,43,all_visits,False,1,9,599,0.9703117120439596,0.8981636060100167
hist_gradient_boosting,43,all_visits,False,2,0,1183,0.009608222245186223,0.01775147928994083
hist_gradient_boosting,43,all_visits,False,2,1,65,0.142192788500088,0.2923076923076923
hist_gradient_boosting,43,all_visits,False,2,2,45,0.2430879518821518,0.4666666666666667
hist_gradient_boosting,43,all_visits,False,2,3,21,0.35789099613059827,0.38095238095238093
hist_gradient_boosting,43,all_visits,False,2,4,34,0.45156915231067035,0.6176470588235294
hist_gradient_boosting,43,all_visits,False,2,5,25,0.5516470106474577,0.56
hist_gradient_boosting,43,all_visits,False,2,6,15,0.6518415540950604,0.6
hist_gradient_boosting,43,all_visits,False,2,7,31,0.7617842317180532,0.41935483870967744
hist_gradient_boosting,43,all_visits,False,2,8,40,0.8457004062818783,0.75
hist_gradient_boosting,43,all_visits,False,2,9,271,0.9853897397953627,0.9298892988929889
logistic_regression,43,all_visits,True,0,0,996,0.009154914709526573,0.023092369477911646
logistic_regression,43,all_visits,True,0,1,66,0.142912314799596,0.13636363636363635
logistic_regression,43,all_visits,True,0,2,40,0.2391531460570851,0.15
logistic_regression,43,all_visits,True,0,3,40,0.3435342128650686,0.25
logistic_regression,43,all_visits,True,0,4,27,0.44547791401918385,0.14814814814814814
logistic_regression,43,all_visits,True,0,5,28,0.5558882282547901,0.5
logistic_regression,43,all_visits,True,0,6,24,0.649031936558511,0.4166666666666667
logistic_regression,43,all_visits,True,0,7,53,0.7620143730653177,0.6037735849056604
logistic_regression,43,all_visits,True,0,8,106,0.860239147828258,0.8113207547169812
logistic_regression,43,all_visits,True,0,9,350,0.953503040538488,0.9657142857142857
logistic_regression,43,all_visits,True,1,0,624,0.03673373595040841,0.057692307692307696
logistic_regression,43,all_visits,True,1,1,162,0.14215816675192197,0.21604938271604937
logistic_regression,43,all_visits,True,1,2,97,0.2400516646615505,0.3917525773195876
logistic_regression,43,all_visits,True,1,3,70,0.3496931267311391,0.5714285714285714
logistic_regression,43,all_visits,True,1,4,75,0.4453421728126843,0.5866666666666667
logistic_regression,43,all_visits,True,1,5,79,0.5445380511562649,0.6962025316455697
logistic_regression,43,all_visits,True,1,6,92,0.6555316682958121,0.8152173913043478
logistic_regression,43,all_visits,True,1,7,121,0.7538614768188601,0.859504132231405
logistic_regression,43,all_visits,True,1,8,189,0.8527067796226334,0.8783068783068783
logistic_regression,43,all_visits,True,1,9,221,0.9407790217135599,0.8914027149321267
logistic_regression,43,all_visits,True,2,0,970,0.01584472951790653,0.01443298969072165
logistic_regression,43,all_visits,True,2,1,126,0.14685532956584293,0.05555555555555555
logistic_regression,43,all_visits,True,2,2,71,0.24365757637520108,0.1267605633802817
logistic_regression,43,all_visits,True,2,3,61,0.3462880007384494,0.16393442622950818
logistic_regression,43,all_visits,True,2,4,46,0.46010818186489266,0.3695652173913043
logistic_regression,43,all_visits,True,2,5,42,0.5518816918306365,0.42857142857142855
logistic_regression,43,all_visits,True,2,6,44,0.6480147979841479,0.38636363636363635
logistic_regression,43,all_visits,True,2,7,46,0.7553741051399077,0.5869565217391305
logistic_regression,43,all_visits,True,2,8,62,0.8562694177904387,0.7419354838709677
logistic_regression,43,all_visits,True,2,9,262,0.9769130699271619,0.9274809160305344
random_forest,43,all_visits,True,0,0,691,0.02895923781958515,0.002894356005788712
random_forest,43,all_visits,True,0,1,273,0.14694627594627596,0.07692307692307693
random_forest,43,all_visits,True,0,2,160,0.24680520833333333,0.125
random_forest,43,all_visits,True,0,3,84,0.33347222222222217,0.14285714285714285
random_forest,43,all_visits,True,0,4,27,0.44835185185185183,0.6296296296296297
random_forest,43,all_visits,True,0,5,22,0.5380909090909092,0.5454545454545454
random_forest,43,all_visits,True,0,6,38,0.666842105263158,0.7894736842105263
random_forest,43,all_visits,True,0,7,114,0.756798245614035,0.9385964912280702
random_forest,43,all_visits,True,0,8,211,0.8535229067930489,0.9620853080568721
random_forest,43,all_visits,True,0,9,110,0.930318181818182,0.9818181818181818
random_forest,43,all_visits,True,1,0,200,0.06147500000000001,0.015
random_forest,43,all_visits,True,1,1,340,0.14422303921568627,0.052941176470588235
random_forest,43,all_visits,True,1,2,189,0.24268077601410934,0.12698412698412698
random_forest,43,all_visits,True,1,3,127,0.3471587926509186,0.3228346456692913
random_forest,43,all_visits,True,1,4,88,0.44598863636363634,0.38636363636363635
random_forest,43,all_visits,True,1,5,158,0.5508776371308016,0.7341772151898734
random_forest,43,all_visits,True,1,6,297,0.6548232323232324,0.8686868686868687
random_forest,43,all_visits,True,1,7,273,0.7432002442002442,0.8827838827838828
random_forest,43,all_visits,True,1,8,57,0.8178859649122806,0.9473684210526315
random_forest,43,all_visits,True,1,9,1,0.92,1.0
random_forest,43,all_visits,True,2,0,825,0.027353030303030306,0.008484848484848486
random_forest,43,all_visits,True,2,1,183,0.14402322404371587,0.03278688524590164
random_forest,43,all_visits,True,2,2,142,0.24417840375586852,0.08450704225352113
random_forest,43,all_visits,True,2,3,90,0.3467222222222222,0.16666666666666666
random_forest,43,all_visits,True,2,4,76,0.4445394736842106,0.34210526315789475
random_forest,43,all_visits,True,2,5,67,0.5452114427860695,0.5671641791044776
random_forest,43,all_visits,True,2,6,82,0.6395121951219512,0.7682926829268293
random_forest,43,all_visits,True,2,7,80,0.74471875,0.825
random_forest,43,all_visits,True,2,8,106,0.8493396226415095,0.9150943396226415
random_forest,43,all_visits,True,2,9,79,0.9460126582278483,0.9873417721518988
hist_gradient_boosting,43,all_visits,True,0,0,1152,0.007599624177481116,0.03732638888888889
hist_gradient_boosting,43,all_visits,True,0,1,39,0.14280780540692697,0.28205128205128205
hist_gradient_boosting,43,all_visits,True,0,2,20,0.24278932978232529,0.5
hist_gradient_boosting,43,all_visits,True,0,3,17,0.3435860368049628,0.35294117647058826
hist_gradient_boosting,43,all_visits,True,0,4,6,0.4385232803574514,0.16666666666666666
hist_gradient_boosting,43,all_visits,True,0,5,6,0.5473274807827111,0.3333333333333333
hist_gradient_boosting,43,all_visits,True,0,6,12,0.6585836783294928,0.5833333333333334
hist_gradient_boosting,43,all_visits,True,0,7,11,0.7572249473672105,0.8181818181818182
hist_gradient_boosting,43,all_visits,True,0,8,23,0.8498977640205148,0.9130434782608695
hist_gradient_boosting,43,all_visits,True,0,9,444,0.9865579085430571,0.9504504504504504
hist_gradient_boosting,43,all_visits,True,1,0,724,0.014645521593419626,0.06077348066298342
hist_gradient_boosting,43,all_visits,True,1,1,55,0.14712115416039823,0.23636363636363636
hist_gradient_boosting,43,all_visits,True,1,2,46,0.2497313913100442,0.34782608695652173
hist_gradient_boosting,43,all_visits,True,1,3,36,0.34665697834141096,0.3333333333333333
hist_gradient_boosting,43,all_visits,True,1,4,28,0.4481001947342987,0.6428571428571429
hist_gradient_boosting,43,all_visits,True,1,5,26,0.5562709114232773,0.4230769230769231
hist_gradient_boosting,43,all_visits,True,1,6,50,0.6510522436415286,0.52
hist_gradient_boosting,43,all_visits,True,1,7,58,0.7613623744029604,0.5344827586206896
hist_gradient_boosting,43,all_visits,True,1,8,109,0.8570207803510826,0.7064220183486238
hist_gradient_boosting,43,all_visits,True,1,9,598,0.9707204145634791,0.9063545150501672
hist_gradient_boosting,43,all_visits,True,2,0,1181,0.00950551066957339,0.01693480101608806
hist_gradient_boosting,43,all_visits,True,2,1,67,0.14388520418954537,0.2835820895522388
hist_gradient_boosting,43,all_visits,True,2,2,38,0.23551206970163538,0.39473684210526316
hist_gradient_boosting,43,all_visits,True,2,3,36,0.3533570498552231,0.5
hist_gradient_boosting,43,all_visits,True,2,4,17,0.44682507944948974,0.8235294117647058
hist_gradient_boosting,43,all_visits,True,2,5,20,0.5458560017857931,0.4
hist_gradient_boosting,43,all_visits,True,2,6,26,0.648813412742424,0.6538461538461539
hist_gradient_boosting,43,all_visits,True,2,7,34,0.7494551329091395,0.5882352941176471
hist_gradient_boosting,43,all_visits,True,2,8,31,0.8544220050083298,0.6129032258064516
hist_gradient_boosting,43,all_visits,True,2,9,280,0.982409595921141,0.9214285714285714
logistic_regression,44,all_visits,False,0,0,936,0.009266363926802652,0.0202991452991453
logistic_regression,44,all_visits,False,0,1,75,0.13770631119734913,0.04
logistic_regression,44,all_visits,False,0,2,74,0.24806612438702222,0.0945945945945946
logistic_regression,44,all_visits,False,0,3,49,0.346877599233102,0.20408163265306123
logistic_regression,44,all_visits,False,0,4,46,0.4507174096608553,0.2826086956521739
logistic_regression,44,all_visits,False,0,5,45,0.5419792447077884,0.17777777777777778
logistic_regression,44,all_visits,False,0,6,44,0.6458228669817913,0.4090909090909091
logistic_regression,44,all_visits,False,0,7,47,0.7463921924988313,0.6382978723404256
logistic_regression,44,all_visits,False,0,8,102,0.8580920756675802,0.7843137254901961
logistic_regression,44,all_visits,False,0,9,375,0.9584126677075504,0.9493333333333334
logistic_regression,44,all_visits,False,1,0,628,0.032815301489351585,0.04936305732484077
logistic_regression,44,all_visits,False,1,1,156,0.14155847663806234,0.2948717948717949
logistic_regression,44,all_visits,False,1,2,86,0.2501975400589344,0.5116279069767442
logistic_regression,44,all_visits,False,1,3,77,0.35349044935379187,0.4935064935064935
logistic_regression,44,all_visits,False,1,4,79,0.4520477708597085,0.7088607594936709
logistic_regression,44,all_visits,False,1,5,96,0.5495872903669096,0.6979166666666666
logistic_regression,44,all_visits,False,1,6,114,0.6512039116806411,0.7456140350877193
logistic_regression,44,all_visits,False,1,7,175,0.7521983074287352,0.8228571428571428
logistic_regression,44,all_visits,False,1,8,218,0.8523587218466696,0.8577981651376146
logistic_regression,44,all_visits,False,1,9,164,0.9343999775631907,0.9512195121951219
logistic_regression,44,all_visits,False,2,0,1053,0.01907376233364135,0.00949667616334283
logistic_regression,44,all_visits,False,2,1,145,0.14401492739025007,0.13793103448275862
logistic_regression,44,all_visits,False,2,2,100,0.24598085941474257,0.2
logistic_regression,44,all_visits,False,2,3,50,0.34994088274348817,0.34
logistic_regression,44,all_visits,False,2,4,41,0.4428656236252027,0.34146341463414637
logistic_regression,44,all_visits,False,2,5,30,0.5493085229345519,0.4
logistic_regression,44,all_visits,False,2,6,31,0.6441797031233056,0.6451612903225806
logistic_regression,44,all_visits,False,2,7,37,0.7478417122627539,0.32432432432432434
logistic_regression,44,all_visits,False,2,8,57,0.8561641612458523,0.5789473684210527
logistic_regression,44,all_visits,False,2,9,249,0.98043934332805,0.9518072289156626
random_forest,44,all_visits,False,0,0,652,0.027898773006134966,0.007668711656441718
random_forest,44,all_visits,False,0,1,305,0.1470327868852459,0.05245901639344262
random_forest,44,all_visits,False,0,2,235,0.2392127659574468,0.13191489361702127
random_forest,44,all_visits,False,0,3,67,0.34029850746268653,0.16417910447761194
random_forest,44,all_visits,False,0,4,18,0.4375,0.2777777777777778
random_forest,44,all_visits,False,0,5,13,0.5584615384615386,0.46153846153846156
random_forest,44,all_visits,False,0,6,50,0.6578,0.76
random_forest,44,all_visits,False,0,7,98,0.7464285714285714,0.8673469387755102
random_forest,44,all_visits,False,0,8,158,0.8494936708860761,0.9746835443037974
random_forest,44,all_visits,False,0,9,197,0.9414213197969543,0.9796954314720813
random_forest,44,all_visits,False,1,0,307,0.05549022801302931,0.019543973941368076
random_forest,44,all_visits,False,1,1,246,0.1436297425474255,0.02032520325203252
random_forest,44,all_visits,False,1,2,180,0.24801481481481483,0.2
random_forest,44,all_visits,False,1,3,111,0.34295420420420414,0.40540540540540543
random_forest,44,all_visits,False,1,4,83,0.44860843373493975,0.4819277108433735
random_forest,44,all_visits,False,1,5,104,0.5552347756410256,0.7115384615384616
random_forest,44,all_visits,False,1,6,272,0.65096875,0.8014705882352942
random_forest,44,all_visits,False,1,7,385,0.7409350649350649,0.8779220779220779
random_forest,44,all_visits,False,1,8,105,0.8306666666666667,0.8761904761904762
random_forest,44,all_visits,False,2,0,930,0.028706003584229395,0.004301075268817204
random_forest,44,all_visits,False,2,1,242,0.13739634986225896,0.05371900826446281
random_forest,44,all_visits,False,2,2,114,0.24178874269005848,0.21052631578947367
random_forest,44,all_visits,False,2,3,73,0.3443972602739726,0.3424657534246575
random_forest,44,all_visits,False,2,4,51,0.4493725490196079,0.45098039215686275
random_forest,44,all_visits,False,2,5,63,0.5488888888888888,0.5396825396825397
random_forest,44,all_visits,False,2,6,77,0.6512554112554114,0.5714285714285714
random_forest,44,all_visits,False,2,7,60,0.7408750000000001,0.7833333333333333
random_forest,44,all_visits,False,2,8,76,0.8528947368421052,0.9736842105263158
random_forest,44,all_visits,False,2,9,107,0.9432242990654204,1.0
hist_gradient_boosting,44,all_visits,False,0,0,1158,0.01068087846608812,0.039723661485319514
hist_gradient_boosting,44,all_visits,False,0,1,60,0.14268280371198988,0.13333333333333333
hist_gradient_boosting,44,all_visits,False,0,2,26,0.24312042290630081,0.23076923076923078
hist_gradient_boosting,44,all_visits,False,0,3,10,0.35828842629874186,0.1
hist_gradient_boosting,44,all_visits,False,0,4,20,0.45471771115685894,0.35
hist_gradient_boosting,44,all_visits,False,0,5,12,0.5448861414113183,0.5833333333333334
hist_gradient_boosting,44,all_visits,False,0,6,9,0.6438393677879475,0.5555555555555556
hist_gradient_boosting,44,all_visits,False,0,7,14,0.7533763085706277,0.6428571428571429
hist_gradient_boosting,44,all_visits,False,0,8,20,0.8554109450752916,0.7
hist_gradient_boosting,44,all_visits,False,0,9,464,0.9872640242375385,0.9504310344827587
hist_gradient_boosting,44,all_visits,False,1,0,716,0.012773675524770281,0.05027932960893855
hist_gradient_boosting,44,all_visits,False,1,1,56,0.1454953569634671,0.39285714285714285
hist_gradient_boosting,44,all_visits,False,1,2,40,0.24143611991416486,0.4
hist_gradient_boosting,44,all_visits,False,1,3,36,0.3459524455823378,0.4166666666666667
hist_gradient_boosting,44,all_visits,False,1,4,39,0.4528277099441814,0.46153846153846156
hist_gradient_boosting,44,all_visits,False,1,5,37,0.5517814858318715,0.5945945945945946
hist_gradient_boosting,44,all_visits,False,1,6,37,0.6478628814026158,0.7837837837837838
hist_gradient_boosting,44,all_visits,False,1,7,70,0.7578705750635816,0.6714285714285714
hist_gradient_boosting,44,all_visits,False,1,8,120,0.8583179976818177,0.7916666666666666
hist_gradient_boosting,44,all_visits,False,1,9,642,0.9699231179280609,0.8629283489096573
hist_gradient_boosting,44,all_visits,False,2,0,1286,0.008482229913739502,0.03576982892690513
hist_gradient_boosting,44,all_visits,False,2,1,57,0.1429574669270233,0.24561403508771928
hist_gradient_boosting,44,all_visits,False,2,2,44,0.2376414426754789,0.38636363636363635
hist_gradient_boosting,44,all_visits,False,2,3,25,0.3555471481563383,0.24
hist_gradient_boosting,44,all_visits,False,2,4,18,0.442230228970658,0.5
hist_gradient_boosting,44,all_visits,False,2,5,22,0.5477458245529019,0.5909090909090909
hist_gradient_boosting,44,all_visits,False,2,6,27,0.6518657519583896,0.5925925925925926
hist_gradient_boosting,44,all_visits,False,2,7,27,0.7594661327093073,0.5555555555555556
hist_gradient_boosting,44,all_visits,False,2,8,36,0.853278412447343,0.5833333333333334
hist_gradient_boosting,44,all_visits,False,2,9,251,0.9863130383705658,0.9482071713147411
logistic_regression,44,all_visits,True,0,0,941,0.009653353216310301,0.021253985122210415
logistic_regression,44,all_visits,True,0,1,77,0.14651732305710313,0.05194805194805195
logistic_regression,44,all_visits,True,0,2,49,0.24915272787912826,0.02040816326530612
logistic_regression,44,all_visits,True,0,3,59,0.3484834671718553,0.1864406779661017
logistic_regression,44,all_visits,True,0,4,45,0.4499471085884241,0.26666666666666666
logistic_regression,44,all_visits,True,0,5,43,0.5542796232485355,0.2558139534883721
logistic_regression,44,all_visits,True,0,6,51,0.6451263042840941,0.3333333333333333
logistic_regression,44,all_visits,True,0,7,53,0.7463922773674845,0.660377358490566
logistic_regression,44,all_visits,True,0,8,101,0.858917499656532,0.7623762376237624
logistic_regression,44,all_visits,True,0,9,374,0.9586402937464182,0.9518716577540107
logistic_regression,44,all_visits,True,1,0,639,0.03323081283425651,0.056338028169014086
logistic_regression,44,all_visits,True,1,1,159,0.1456668452847633,0.3018867924528302
logistic_regression,44,all_visits,True,1,2,88,0.2546561394328346,0.4431818181818182
logistic_regression,44,all_visits,True,1,3,96,0.35049225581397625,0.6666666666666666
logistic_regression,44,all_visits,True,1,4,72,0.45149208832600984,0.6944444444444444
logistic_regression,44,all_visits,True,1,5,93,0.5500026458194955,0.7096774193548387
logistic_regression,44,all_visits,True,1,6,108,0.649626531347994,0.7222222222222222
logistic_regression,44,all_visits,True,1,7,151,0.7541119976884177,0.8079470198675497
logistic_regression,44,all_visits,True,1,8,196,0.8542953367669581,0.8826530612244898
logistic_regression,44,all_visits,True,1,9,191,0.9390950543309688,0.9319371727748691
logistic_regression,44,all_visits,True,2,0,1070,0.017463002462188494,0.010280373831775701
logistic_regression,44,all_visits,True,2,1,139,0.1472541840622473,0.1366906474820144
logistic_regression,44,all_visits,True,2,2,76,0.2470187892634231,0.2236842105263158
logistic_regression,44,all_visits,True,2,3,47,0.3446705138114794,0.3617021276595745
logistic_regression,44,all_visits,True,2,4,40,0.451189044296003,0.275
logistic_regression,44,all_visits,True,2,5,30,0.547162082363267,0.4666666666666667
logistic_regression,44,all_visits,True,2,6,37,0.6551724716923294,0.32432432432432434
logistic_regression,44,all_visits,True,2,7,37,0.7418253364338044,0.43243243243243246
logistic_regression,44,all_visits,True,2,8,55,0.8463748090385902,0.6
logistic_regression,44,all_visits,True,2,9,262,0.9781026176488463,0.9351145038167938
random_forest,44,all_visits,True,0,0,607,0.028467874794069193,0.0016474464579901153
random_forest,44,all_visits,True,0,1,272,0.14411764705882354,0.03308823529411765
random_forest,44,all_visits,True,0,2,254,0.24446850393700786,0.13385826771653545
random_forest,44,all_visits,True,0,3,110,0.3362272727272727,0.16363636363636364
random_forest,44,all_visits,True,0,4,35,0.4402857142857142,0.2
random_forest,44,all_visits,True,0,5,21,0.5561904761904761,0.47619047619047616
random_forest,44,all_visits,True,0,6,76,0.6525,0.8552631578947368
random_forest,44,all_visits,True,0,7,114,0.7510964912280702,0.868421052631579
random_forest,44,all_visits,True,0,8,167,0.8491616766467066,0.9880239520958084
random_forest,44,all_visits,True,0,9,137,0.9295255474452555,0.9927007299270073
random_forest,44,all_visits,True,1,0,214,0.0633138629283489,0.004672897196261682
random_forest,44,all_visits,True,1,1,280,0.14548214285714287,0.02857142857142857
random_forest,44,all_visits,True,1,2,205,0.2463211382113821,0.17073170731707318
random_forest,44,all_visits,True,1,3,143,0.3410489510489511,0.34965034965034963
random_forest,44,all_visits,True,1,4,100,0.44840833333333335,0.53
random_forest,44,all_visits,True,1,5,166,0.5570562248995984,0.7349397590361446
random_forest,44,all_visits,True,1,6,356,0.6548403558052435,0.8258426966292135
random_forest,44,all_visits,True,1,7,285,0.7378888888888888,0.8736842105263158
random_forest,44,all_visits,True,1,8,44,0.8238636363636362,0.9545454545454546
random_forest,44,all_visits,True,2,0,897,0.032603121516165,0.005574136008918618
random_forest,44,all_visits,True,2,1,250,0.138594,0.044
random_forest,44,all_visits,True,2,2,128,0.24620182291666665,0.1875
random_forest,44,all_visits,True,2,3,74,0.3414617117117117,0.35135135135135137
random_forest,44,all_visits,True,2,4,64,0.44488281250000006,0.390625
random_forest,44,all_visits,True,2,5,65,0.5503076923076923,0.5538461538461539
random_forest,44,all_visits,True,2,6,83,0.649859437751004,0.6024096385542169
random_forest,44,all_visits,True,2,7,65,0.736,0.8
random_forest,44,all_visits,True,2,8,88,0.8480113636363636,0.9886363636363636
random_forest,44,all_visits,True,2,9,79,0.938291139240506,1.0
hist_gradient_boosting,44,all_visits,True,0,0,1152,0.010017636178091241,0.03993055555555555
hist_gradient_boosting,44,all_visits,True,0,1,64,0.14337488584026525,0.125
hist_gradient_boosting,44,all_visits,True,0,2,28,0.2533137602323579,0.17857142857142858
hist_gradient_boosting,44,all_visits,True,0,3,10,0.35916755434533315,0.2
hist_gradient_boosting,44,all_visits,True,0,4,10,0.4653255203328765,0.2
hist_gradient_boosting,44,all_visits,True,0,5,19,0.5456425299425617,0.5789473684210527
hist_gradient_boosting,44,all_visits,True,0,6,12,0.6692069636089872,0.5833333333333334
hist_gradient_boosting,44,all_visits,True,0,7,13,0.7676934548551351,0.6153846153846154
hist_gradient_boosting,44,all_visits,True,0,8,19,0.8661931488085374,0.631578947368421
hist_gradient_boosting,44,all_visits,True,0,9,466,0.9878910333055411,0.9506437768240343
hist_gradient_boosting,44,all_visits,True,1,0,714,0.01189412482862613,0.05042016806722689
hist_gradient_boosting,44,all_visits,True,1,1,59,0.13543358084721022,0.3050847457627119
hist_gradient_boosting,44,all_visits,True,1,2,41,0.24072499168808556,0.4634146341463415
hist_gradient_boosting,44,all_visits,True,1,3,25,0.3430500905863014,0.48
hist_gradient_boosting,44,all_visits,True,1,4,38,0.4507149072216801,0.5
hist_gradient_boosting,44,all_visits,True,1,5,42,0.5479511295300197,0.5952380952380952
hist_gradient_boosting,44,all_visits,True,1,6,50,0.6554261630897504,0.72
hist_gradient_boosting,44,all_visits,True,1,7,67,0.7491103536130849,0.6716417910447762
hist_gradient_boosting,44,all_visits,True,1,8,115,0.8524767117500384,0.7739130434782608
hist_gradient_boosting,44,all_visits,True,1,9,642,0.9710402109631848,0.8644859813084113
hist_gradient_boosting,44,all_visits,True,2,0,1287,0.008107327122721171,0.03418803418803419
hist_gradient_boosting,44,all_visits,True,2,1,54,0.15044064799759022,0.3148148148148148
hist_gradient_boosting,44,all_visits,True,2,2,43,0.25518645306447024,0.3953488372093023
hist_gradient_boosting,44,all_visits,True,2,3,34,0.34956383090097587,0.29411764705882354
hist_gradient_boosting,44,all_visits,True,2,4,30,0.45255235741226907,0.5
hist_gradient_boosting,44,all_visits,True,2,5,18,0.555868434807789,0.5
hist_gradient_boosting,44,all_visits,True,2,6,14,0.6500190704729468,0.42857142857142855
hist_gradient_boosting,44,all_visits,True,2,7,26,0.7597056595649312,0.5
hist_gradient_boosting,44,all_visits,True,2,8,41,0.8622168964271871,0.7073170731707317
hist_gradient_boosting,44,all_visits,True,2,9,246,0.9881184469974995,0.9552845528455285
logistic_regression,45,all_visits,False,0,0,943,0.008749368221279374,0.021208907741251327
logistic_regression,45,all_visits,False,0,1,65,0.1420494924402441,0.06153846153846154
logistic_regression,45,all_visits,False,0,2,34,0.23724185945615048,0.11764705882352941
logistic_regression,45,all_visits,False,0,3,43,0.349458328107484,0.23255813953488372
logistic_regression,45,all_visits,False,0,4,33,0.45700441971066197,0.2727272727272727
logistic_regression,45,all_visits,False,0,5,40,0.5476709976482804,0.425
logistic_regression,45,all_visits,False,0,6,44,0.6565816383049095,0.4772727272727273
logistic_regression,45,all_visits,False,0,7,59,0.7551959791668877,0.7457627118644068
logistic_regression,45,all_visits,False,0,8,149,0.8566866316553016,0.785234899328859
logistic_regression,45,all_visits,False,0,9,346,0.9524471905082874,0.9566473988439307
logistic_regression,45,all_visits,False,1,0,592,0.03598439295046925,0.05405405405405406
logistic_regression,45,all_visits,False,1,1,199,0.1438896914282874,0.24623115577889448
logistic_regression,45,all_visits,False,1,2,109,0.24916822308285824,0.3486238532110092
logistic_regression,45,all_visits,False,1,3,84,0.34323795554102193,0.5119047619047619
logistic_regression,45,all_visits,False,1,4,75,0.4460834382391086,0.6
logistic_regression,45,all_visits,False,1,5,75,0.5472900910182639,0.6933333333333334
logistic_regression,45,all_visits,False,1,6,85,0.6439049132453477,0.7294117647058823
logistic_regression,45,all_visits,False,1,7,129,0.7551512673500588,0.8062015503875969
logistic_regression,45,all_visits,False,1,8,184,0.8551536195065357,0.8532608695652174
logistic_regression,45,all_visits,False,1,9,224,0.9392456980528026,0.8705357142857143
logistic_regression,45,all_visits,False,2,0,1062,0.017045155050679453,0.01977401129943503
logistic_regression,45,all_visits,False,2,1,121,0.14202508659579324,0.14049586776859505
logistic_regression,45,all_visits,False,2,2,76,0.24668578864671026,0.25
logistic_regression,45,all_visits,False,2,3,51,0.35811861748818535,0.21568627450980393
logistic_regression,45,all_visits,False,2,4,34,0.44527741937740667,0.4117647058823529
logistic_regression,45,all_visits,False,2,5,30,0.5542531795128564,0.4666666666666667
logistic_regression,45,all_visits,False,2,6,42,0.65637934130253,0.47619047619047616
logistic_regression,45,all_visits,False,2,7,46,0.7446104428297258,0.5434782608695652
logistic_regression,45,all_visits,False,2,8,53,0.852670643312982,0.6792452830188679
logistic_regression,45,all_visits,False,2,9,241,0.9809186506392737,0.9336099585062241
random_forest,45,all_visits,False,0,0,685,0.02815778588807786,0.00145985401459854
random_forest,45,all_visits,False,0,1,250,0.14398666666666668,0.036
random_forest,45,all_visits,False,0,2,169,0.2385207100591716,0.11242603550295859
random_forest,45,all_visits,False,0,3,69,0.3357850241545894,0.2028985507246377
random_forest,45,all_visits,False,0,4,38,0.4495175438596492,0.631578947368421
random_forest,45,all_visits,False,0,5,40,0.5445625000000001,0.75
random_forest,45,all_visits,False,0,6,64,0.6524181547619048,0.859375
random_forest,45,all_visits,False,0,7,95,0.7548868421052631,0.9473684210526315
random_forest,45,all_visits,False,0,8,156,0.8510252594627595,0.9551282051282052
random_forest,45,all_visits,False,0,9,190,0.9370463659147871,0.9789473684210527
random_forest,45,all_visits,False,1,0,294,0.05963840298023972,0.023809523809523808
random_forest,45,all_visits,False,1,1,258,0.14669596714654853,0.05813953488372093
random_forest,45,all_visits,False,1,2,180,0.24223842592592595,0.1111111111111111
random_forest,45,all_visits,False,1,3,130,0.3420620879120879,0.2
random_forest,45,all_visits,False,1,4,96,0.4476736111111112,0.4895833333333333
random_forest,45,all_visits,False,1,5,126,0.5492294973544974,0.6825396825396826
random_forest,45,all_visits,False,1,6,241,0.6531260373443982,0.8049792531120332
random_forest,45,all_visits,False,1,7,327,0.7447279743701762,0.8746177370030581
random_forest,45,all_visits,False,1,8,103,0.827034789644013,0.9223300970873787
random_forest,45,all_visits,False,1,9,1,0.95,1.0
random_forest,45,all_visits,False,2,0,936,0.026929309116809123,0.007478632478632479
random_forest,45,all_visits,False,2,1,167,0.14635999429712002,0.0658682634730539
random_forest,45,all_visits,False,2,2,124,0.24386491935483878,0.20967741935483872
random_forest,45,all_visits,False,2,3,87,0.34345402298850575,0.26436781609195403
random_forest,45,all_visits,False,2,4,66,0.45276199494949493,0.3181818181818182
random_forest,45,all_visits,False,2,5,52,0.5508653846153846,0.5192307692307693
random_forest,45,all_visits,False,2,6,67,0.6477611940298508,0.7611940298507462
random_forest,45,all_visits,False,2,7,73,0.7485388127853881,0.821917808219178
random_forest,45,all_visits,False,2,8,86,0.8477325581395347,0.9302325581395349
random_forest,45,all_visits,False,2,9,98,0.9404591836734693,0.9795918367346939
hist_gradient_boosting,45,all_visits,False,0,0,1106,0.007815456150765617,0.027124773960216998
hist_gradient_boosting,45,all_visits,False,0,1,35,0.14120106393603798,0.2857142857142857
hist_gradient_boosting,45,all_visits,False,0,2,19,0.2553694588806206,0.47368421052631576
hist_gradient_boosting,45,all_visits,False,0,3,25,0.3485469588504169,0.4
hist_gradient_boosting,45,all_visits,False,0,4,15,0.4541158272269702,0.4666666666666667
hist_gradient_boosting,45,all_visits,False,0,5,8,0.5334198617685799,0.25
hist_gradient_boosting,45,all_visits,False,0,6,13,0.6420908027024677,0.46153846153846156
hist_gradient_boosting,45,all_visits,False,0,7,30,0.7440222985924732,0.6666666666666666
hist_gradient_boosting,45,all_visits,False,0,8,31,0.8538663895854294,0.9032258064516129
hist_gradient_boosting,45,all_visits,False,0,9,474,0.9874688208591234,0.959915611814346
hist_gradient_boosting,45,all_visits,False,1,0,724,0.01345779987200176,0.049723756906077346
